Dokumen_ID,Nama_Dokumen,Pengacara_ID,Kasus_ID,Tanggal_Upload,Staf_ID,URL_Doc
905438,Bukti-Bukti Kasus ID 505438,414,505438,2026-12-11,993,https://doc_storage.com/505438_2b839ce2.pdf
905439,Bukti-Bukti Kasus ID 505439,767,505439,2026-12-30,666,https://doc_storage.com/505439_1092a611.pdf
905440,Memori Banding Kasus ID 505440,948,505440,2026-06-16,411,https://doc_storage.com/505440_29dd8433.pdf
905441,Bukti-Bukti Kasus ID 505441,896,505441,2026-09-17,422,https://doc_storage.com/505441_21f3db86.pdf
905442,Memori Banding Kasus ID 505442,632,505442,2025-04-19,278,https://doc_storage.com/505442_1827d2ea.pdf
905443,Bukti-Bukti Kasus ID 505443,348,505443,2026-10-02,596,https://doc_storage.com/505443_4904c8de.pdf
905444,Eksepsi Kasus ID 505444,560,505444,2026-02-21,733,https://doc_storage.com/505444_6306025b.pdf
905445,Resume Kasus Kasus ID 505445,753,505445,2024-08-21,449,https://doc_storage.com/505445_56a5c77a.pdf
905446,Surat Kuasa Kasus ID 505446,325,505446,2026-01-15,560,https://doc_storage.com/505446_c9b0b124.pdf
905447,Bukti-Bukti Kasus ID 505447,70,505447,2025-05-05,319,https://doc_storage.com/505447_f70cae8c.pdf
905448,Putusan Pengadilan Kasus ID 505448,199,505448,2026-01-19,62,https://doc_storage.com/505448_88186fe0.pdf
905449,Gugatan Kasus ID 505449,506,505449,2023-09-08,414,https://doc_storage.com/505449_b5ddbcc9.pdf
905450,Eksepsi Kasus ID 505450,803,505450,2026-01-21,517,https://doc_storage.com/505450_956de16a.pdf
905451,Surat Kuasa Kasus ID 505451,500,505451,2024-06-10,349,https://doc_storage.com/505451_efcd2cc5.pdf
905452,Surat Kuasa Kasus ID 505452,574,505452,2026-06-15,623,https://doc_storage.com/505452_32e1a4e3.pdf
905453,Resume Kasus Kasus ID 505453,756,505453,2026-08-19,829,https://doc_storage.com/505453_97602e90.pdf
905454,Bukti-Bukti Kasus ID 505454,496,505454,2026-04-01,345,https://doc_storage.com/505454_54f4290b.pdf
905455,Resume Kasus Kasus ID 505455,151,505455,2025-05-24,480,https://doc_storage.com/505455_4b2d8dc0.pdf
905456,Surat Kuasa Kasus ID 505456,659,505456,2026-01-09,731,https://doc_storage.com/505456_d817f251.pdf
905457,Jawaban Gugatan Kasus ID 505457,614,505457,2026-02-09,213,https://doc_storage.com/505457_ce10489f.pdf
905458,Putusan Pengadilan Kasus ID 505458,160,505458,2024-10-28,468,https://doc_storage.com/505458_7d935614.pdf
905459,Jawaban Gugatan Kasus ID 505459,27,505459,2026-06-03,47,https://doc_storage.com/505459_7a0a6754.pdf
905460,Memori Banding Kasus ID 505460,257,505460,2026-12-29,624,https://doc_storage.com/505460_d9bcc53f.pdf
905461,Resume Kasus Kasus ID 505461,928,505461,2024-05-10,572,https://doc_storage.com/505461_60fb2df0.pdf
905462,Resume Kasus Kasus ID 505462,673,505462,2024-12-07,144,https://doc_storage.com/505462_86d220fd.pdf
905463,Bukti-Bukti Kasus ID 505463,104,505463,2026-02-21,908,https://doc_storage.com/505463_0cb20ff5.pdf
905464,Eksepsi Kasus ID 505464,488,505464,2024-09-25,536,https://doc_storage.com/505464_c777203c.pdf
905465,Bukti-Bukti Kasus ID 505465,78,505465,2025-11-28,572,https://doc_storage.com/505465_b6c2242b.pdf
905466,Memori Banding Kasus ID 505466,925,505466,2023-12-17,433,https://doc_storage.com/505466_d861a33d.pdf
905467,Bukti-Bukti Kasus ID 505467,877,505467,2025-03-31,828,https://doc_storage.com/505467_9418d301.pdf
905468,Gugatan Kasus ID 505468,780,505468,2025-09-18,613,https://doc_storage.com/505468_089e0acb.pdf
905469,Resume Kasus Kasus ID 505469,551,505469,2026-09-14,100,https://doc_storage.com/505469_4367e772.pdf
905470,Gugatan Kasus ID 505470,131,505470,2026-12-22,187,https://doc_storage.com/505470_3abfa841.pdf
905471,Surat Kuasa Kasus ID 505471,101,505471,2026-06-29,801,https://doc_storage.com/505471_5c6576f5.pdf
905472,Gugatan Kasus ID 505472,624,505472,2024-04-19,584,https://doc_storage.com/505472_f28723c9.pdf
905473,Resume Kasus Kasus ID 505473,457,505473,2026-07-06,849,https://doc_storage.com/505473_a6ab4c6a.pdf
905474,Surat Kuasa Kasus ID 505474,827,505474,2024-10-22,375,https://doc_storage.com/505474_304b21e6.pdf
905475,Resume Kasus Kasus ID 505475,559,505475,2023-12-08,559,https://doc_storage.com/505475_80e4cb46.pdf
905476,Jawaban Gugatan Kasus ID 505476,814,505476,2026-11-16,594,https://doc_storage.com/505476_d1f9b1b6.pdf
905477,Eksepsi Kasus ID 505477,868,505477,2026-10-06,405,https://doc_storage.com/505477_62cfe134.pdf
905478,Resume Kasus Kasus ID 505478,1000,505478,2026-10-17,298,https://doc_storage.com/505478_a35ea31c.pdf
905479,Putusan Pengadilan Kasus ID 505479,117,505479,2026-03-05,989,https://doc_storage.com/505479_bf6cd448.pdf
905480,Jawaban Gugatan Kasus ID 505480,631,505480,2026-08-10,983,https://doc_storage.com/505480_629ff158.pdf
905481,Memori Banding Kasus ID 505481,511,505481,2026-11-13,113,https://doc_storage.com/505481_1a54f467.pdf
905482,Surat Kuasa Kasus ID 505482,997,505482,2026-07-05,397,https://doc_storage.com/505482_cabb62d6.pdf
905483,Surat Kuasa Kasus ID 505483,345,505483,2026-11-04,3,https://doc_storage.com/505483_a2e4b74d.pdf
905484,Putusan Pengadilan Kasus ID 505484,377,505484,2025-03-07,566,https://doc_storage.com/505484_3bfdb9d6.pdf
905485,Gugatan Kasus ID 505485,234,505485,2026-12-17,603,https://doc_storage.com/505485_7f630459.pdf
905486,Jawaban Gugatan Kasus ID 505486,503,505486,2026-08-17,393,https://doc_storage.com/505486_54d145db.pdf
905487,Memori Banding Kasus ID 505487,826,505487,2025-12-16,172,https://doc_storage.com/505487_b763ec58.pdf
905488,Resume Kasus Kasus ID 505488,707,505488,2026-12-29,479,https://doc_storage.com/505488_ba7ae1c3.pdf
905489,Bukti-Bukti Kasus ID 505489,766,505489,2025-08-29,443,https://doc_storage.com/505489_ab7e0d18.pdf
905490,Surat Kuasa Kasus ID 505490,136,505490,2026-12-29,10,https://doc_storage.com/505490_b58fb1c4.pdf
905491,Memori Banding Kasus ID 505491,749,505491,2025-11-12,569,https://doc_storage.com/505491_47191a93.pdf
905492,Eksepsi Kasus ID 505492,33,505492,2026-05-15,964,https://doc_storage.com/505492_9c02fdc4.pdf
905493,Memori Banding Kasus ID 505493,715,505493,2024-05-20,507,https://doc_storage.com/505493_8879a1f7.pdf
905494,Resume Kasus Kasus ID 505494,466,505494,2026-10-25,604,https://doc_storage.com/505494_8d957d65.pdf
905495,Memori Banding Kasus ID 505495,123,505495,2026-05-08,176,https://doc_storage.com/505495_9fd1d32b.pdf
905496,Resume Kasus Kasus ID 505496,226,505496,2024-08-06,755,https://doc_storage.com/505496_eb349755.pdf
905497,Memori Banding Kasus ID 505497,673,505497,2025-12-04,226,https://doc_storage.com/505497_99fe2686.pdf
905498,Gugatan Kasus ID 505498,41,505498,2026-06-12,231,https://doc_storage.com/505498_8c2546ae.pdf
905499,Bukti-Bukti Kasus ID 505499,865,505499,2025-07-03,220,https://doc_storage.com/505499_e84ca34c.pdf
905500,Eksepsi Kasus ID 505500,976,505500,2026-04-02,430,https://doc_storage.com/505500_90a7909e.pdf
905501,Eksepsi Kasus ID 505501,339,505501,2026-09-20,929,https://doc_storage.com/505501_a28eab54.pdf
905502,Jawaban Gugatan Kasus ID 505502,811,505502,2026-10-10,934,https://doc_storage.com/505502_58b9dca5.pdf
905503,Putusan Pengadilan Kasus ID 505503,670,505503,2026-08-24,321,https://doc_storage.com/505503_24c7a8e8.pdf
905504,Memori Banding Kasus ID 505504,864,505504,2026-06-04,812,https://doc_storage.com/505504_46fadfaa.pdf
905505,Putusan Pengadilan Kasus ID 505505,228,505505,2026-08-16,361,https://doc_storage.com/505505_31dc56c2.pdf
905506,Eksepsi Kasus ID 505506,830,505506,2025-04-07,655,https://doc_storage.com/505506_b39a7f4a.pdf
905507,Surat Kuasa Kasus ID 505507,705,505507,2026-12-26,199,https://doc_storage.com/505507_762228ad.pdf
905508,Putusan Pengadilan Kasus ID 505508,100,505508,2026-12-27,696,https://doc_storage.com/505508_eaab4cb8.pdf
905509,Jawaban Gugatan Kasus ID 505509,794,505509,2025-12-01,295,https://doc_storage.com/505509_95b5be36.pdf
905510,Surat Kuasa Kasus ID 505510,140,505510,2024-04-30,775,https://doc_storage.com/505510_5b525114.pdf
905511,Bukti-Bukti Kasus ID 505511,905,505511,2026-11-24,584,https://doc_storage.com/505511_23f95257.pdf
905512,Memori Banding Kasus ID 505512,867,505512,2025-12-01,168,https://doc_storage.com/505512_2ade90e7.pdf
905513,Jawaban Gugatan Kasus ID 505513,774,505513,2023-09-02,119,https://doc_storage.com/505513_9506a1bb.pdf
905514,Putusan Pengadilan Kasus ID 505514,240,505514,2026-04-27,502,https://doc_storage.com/505514_40713f03.pdf
905515,Bukti-Bukti Kasus ID 505515,391,505515,2026-10-17,366,https://doc_storage.com/505515_8bf47357.pdf
905516,Gugatan Kasus ID 505516,104,505516,2026-11-28,316,https://doc_storage.com/505516_f04cd6d9.pdf
905517,Jawaban Gugatan Kasus ID 505517,182,505517,2024-03-25,803,https://doc_storage.com/505517_b7d1a21f.pdf
905518,Resume Kasus Kasus ID 505518,915,505518,2024-06-03,876,https://doc_storage.com/505518_ad330e55.pdf
905519,Surat Kuasa Kasus ID 505519,345,505519,2026-02-26,52,https://doc_storage.com/505519_d032b07d.pdf
905520,Bukti-Bukti Kasus ID 505520,355,505520,2026-12-15,35,https://doc_storage.com/505520_7f11b718.pdf
905521,Gugatan Kasus ID 505521,945,505521,2026-09-14,714,https://doc_storage.com/505521_ff03f06e.pdf
905522,Bukti-Bukti Kasus ID 505522,849,505522,2025-11-19,338,https://doc_storage.com/505522_477b6c80.pdf
905523,Bukti-Bukti Kasus ID 505523,287,505523,2024-07-04,384,https://doc_storage.com/505523_41e1c87c.pdf
905524,Memori Banding Kasus ID 505524,812,505524,2026-04-10,428,https://doc_storage.com/505524_ba7b6137.pdf
905525,Eksepsi Kasus ID 505525,140,505525,2025-01-22,464,https://doc_storage.com/505525_9e59a16f.pdf
905526,Putusan Pengadilan Kasus ID 505526,674,505526,2026-12-28,625,https://doc_storage.com/505526_0e1ef29a.pdf
905527,Jawaban Gugatan Kasus ID 505527,58,505527,2025-07-30,572,https://doc_storage.com/505527_7b5d64c9.pdf
905528,Surat Kuasa Kasus ID 505528,656,505528,2026-11-11,649,https://doc_storage.com/505528_a44fc4ac.pdf
905529,Resume Kasus Kasus ID 505529,853,505529,2026-12-20,791,https://doc_storage.com/505529_7fa8c4c9.pdf
905530,Gugatan Kasus ID 505530,677,505530,2026-08-05,247,https://doc_storage.com/505530_68da792d.pdf
905531,Eksepsi Kasus ID 505531,655,505531,2026-08-28,107,https://doc_storage.com/505531_c758dbb6.pdf
905532,Memori Banding Kasus ID 505532,388,505532,2025-09-26,569,https://doc_storage.com/505532_441cfc6e.pdf
905533,Eksepsi Kasus ID 505533,576,505533,2024-09-05,265,https://doc_storage.com/505533_eb615581.pdf
905534,Resume Kasus Kasus ID 505534,177,505534,2026-03-23,267,https://doc_storage.com/505534_1e982291.pdf
905535,Putusan Pengadilan Kasus ID 505535,153,505535,2026-02-11,449,https://doc_storage.com/505535_3d40d298.pdf
905536,Putusan Pengadilan Kasus ID 505536,943,505536,2026-06-02,948,https://doc_storage.com/505536_38ece9a7.pdf
905537,Surat Kuasa Kasus ID 505537,814,505537,2026-09-03,271,https://doc_storage.com/505537_1083cc05.pdf
905538,Bukti-Bukti Kasus ID 505538,785,505538,2026-01-25,914,https://doc_storage.com/505538_46ec7ae8.pdf
905539,Gugatan Kasus ID 505539,28,505539,2024-01-11,946,https://doc_storage.com/505539_cae2528b.pdf
905540,Resume Kasus Kasus ID 505540,702,505540,2026-05-31,132,https://doc_storage.com/505540_51fb4e23.pdf
905541,Bukti-Bukti Kasus ID 505541,860,505541,2026-12-20,846,https://doc_storage.com/505541_ecdd6f1e.pdf
905542,Resume Kasus Kasus ID 505542,197,505542,2026-10-18,151,https://doc_storage.com/505542_86b625ee.pdf
905543,Gugatan Kasus ID 505543,371,505543,2024-12-31,623,https://doc_storage.com/505543_de67f6df.pdf
905544,Jawaban Gugatan Kasus ID 505544,363,505544,2026-11-09,352,https://doc_storage.com/505544_efbf7967.pdf
905545,Resume Kasus Kasus ID 505545,262,505545,2026-12-06,375,https://doc_storage.com/505545_2daa9303.pdf
905546,Gugatan Kasus ID 505546,676,505546,2026-10-20,487,https://doc_storage.com/505546_5c82a24e.pdf
905547,Resume Kasus Kasus ID 505547,386,505547,2026-10-30,994,https://doc_storage.com/505547_9870b238.pdf
905548,Jawaban Gugatan Kasus ID 505548,627,505548,2026-05-27,838,https://doc_storage.com/505548_12deb3f4.pdf
905549,Bukti-Bukti Kasus ID 505549,107,505549,2026-05-10,180,https://doc_storage.com/505549_39577d8f.pdf
905550,Memori Banding Kasus ID 505550,723,505550,2023-11-10,864,https://doc_storage.com/505550_02c3c8ae.pdf
905551,Gugatan Kasus ID 505551,142,505551,2025-05-06,425,https://doc_storage.com/505551_ea94a924.pdf
905552,Jawaban Gugatan Kasus ID 505552,108,505552,2026-06-30,48,https://doc_storage.com/505552_11de84fb.pdf
905553,Jawaban Gugatan Kasus ID 505553,378,505553,2026-09-18,967,https://doc_storage.com/505553_0cfb0621.pdf
905554,Jawaban Gugatan Kasus ID 505554,843,505554,2025-07-09,413,https://doc_storage.com/505554_d6e204d0.pdf
905555,Eksepsi Kasus ID 505555,499,505555,2025-10-30,136,https://doc_storage.com/505555_b2542091.pdf
905556,Eksepsi Kasus ID 505556,785,505556,2024-09-25,26,https://doc_storage.com/505556_f46b433a.pdf
905557,Bukti-Bukti Kasus ID 505557,988,505557,2026-02-10,963,https://doc_storage.com/505557_7214847d.pdf
905558,Surat Kuasa Kasus ID 505558,11,505558,2024-07-09,790,https://doc_storage.com/505558_231ad5ba.pdf
905559,Bukti-Bukti Kasus ID 505559,45,505559,2026-01-06,659,https://doc_storage.com/505559_87d13e84.pdf
905560,Jawaban Gugatan Kasus ID 505560,596,505560,2024-06-14,728,https://doc_storage.com/505560_f0d05050.pdf
905561,Resume Kasus Kasus ID 505561,236,505561,2026-09-19,543,https://doc_storage.com/505561_46c7e3a6.pdf
905562,Gugatan Kasus ID 505562,452,505562,2026-04-26,514,https://doc_storage.com/505562_05605dfb.pdf
905563,Eksepsi Kasus ID 505563,240,505563,2026-08-04,723,https://doc_storage.com/505563_478d82dd.pdf
905564,Surat Kuasa Kasus ID 505564,904,505564,2026-03-02,489,https://doc_storage.com/505564_06c46778.pdf
905565,Eksepsi Kasus ID 505565,928,505565,2024-01-09,554,https://doc_storage.com/505565_3285d4e7.pdf
905566,Memori Banding Kasus ID 505566,433,505566,2026-05-27,798,https://doc_storage.com/505566_ab5b4c21.pdf
905567,Memori Banding Kasus ID 505567,878,505567,2026-10-30,827,https://doc_storage.com/505567_a568b263.pdf
905568,Bukti-Bukti Kasus ID 505568,60,505568,2025-12-30,269,https://doc_storage.com/505568_70c215c0.pdf
905569,Memori Banding Kasus ID 505569,825,505569,2026-12-21,574,https://doc_storage.com/505569_5e04d176.pdf
905570,Jawaban Gugatan Kasus ID 505570,56,505570,2025-05-03,411,https://doc_storage.com/505570_1918c67d.pdf
905571,Memori Banding Kasus ID 505571,501,505571,2026-03-31,870,https://doc_storage.com/505571_9f665ad3.pdf
905572,Memori Banding Kasus ID 505572,285,505572,2023-10-19,151,https://doc_storage.com/505572_87222234.pdf
905573,Jawaban Gugatan Kasus ID 505573,648,505573,2026-10-14,516,https://doc_storage.com/505573_497beb60.pdf
905574,Putusan Pengadilan Kasus ID 505574,922,505574,2024-07-31,358,https://doc_storage.com/505574_c159d71b.pdf
905575,Gugatan Kasus ID 505575,98,505575,2025-07-09,446,https://doc_storage.com/505575_99afa93a.pdf
905576,Memori Banding Kasus ID 505576,587,505576,2025-10-11,662,https://doc_storage.com/505576_d03808bb.pdf
905577,Eksepsi Kasus ID 505577,122,505577,2026-12-05,239,https://doc_storage.com/505577_947774ad.pdf
905578,Eksepsi Kasus ID 505578,526,505578,2025-11-07,408,https://doc_storage.com/505578_c5d7f5d9.pdf
905579,Bukti-Bukti Kasus ID 505579,667,505579,2026-01-30,51,https://doc_storage.com/505579_4f89f79c.pdf
905580,Memori Banding Kasus ID 505580,641,505580,2025-08-04,651,https://doc_storage.com/505580_76730b75.pdf
905581,Jawaban Gugatan Kasus ID 505581,972,505581,2026-07-20,527,https://doc_storage.com/505581_81325335.pdf
905582,Eksepsi Kasus ID 505582,801,505582,2025-02-27,566,https://doc_storage.com/505582_929fd81c.pdf
905583,Surat Kuasa Kasus ID 505583,59,505583,2025-06-17,756,https://doc_storage.com/505583_b289aeeb.pdf
905584,Putusan Pengadilan Kasus ID 505584,304,505584,2023-12-22,991,https://doc_storage.com/505584_c187c383.pdf
905585,Memori Banding Kasus ID 505585,598,505585,2026-12-10,322,https://doc_storage.com/505585_0c83efd4.pdf
905586,Surat Kuasa Kasus ID 505586,550,505586,2026-10-21,174,https://doc_storage.com/505586_669bf9b0.pdf
905587,Bukti-Bukti Kasus ID 505587,377,505587,2026-05-08,454,https://doc_storage.com/505587_d3a73429.pdf
905588,Memori Banding Kasus ID 505588,665,505588,2026-11-16,581,https://doc_storage.com/505588_1f0446d9.pdf
905589,Bukti-Bukti Kasus ID 505589,561,505589,2026-07-01,959,https://doc_storage.com/505589_a3de2421.pdf
905590,Putusan Pengadilan Kasus ID 505590,480,505590,2026-12-29,511,https://doc_storage.com/505590_0837d49e.pdf
905591,Memori Banding Kasus ID 505591,879,505591,2026-06-19,889,https://doc_storage.com/505591_11ae09de.pdf
905592,Surat Kuasa Kasus ID 505592,289,505592,2026-03-16,402,https://doc_storage.com/505592_db0484a0.pdf
905593,Resume Kasus Kasus ID 505593,955,505593,2026-11-28,183,https://doc_storage.com/505593_b7adc2ed.pdf
905594,Eksepsi Kasus ID 505594,797,505594,2026-07-27,471,https://doc_storage.com/505594_fdae31d4.pdf
905595,Gugatan Kasus ID 505595,744,505595,2026-12-24,832,https://doc_storage.com/505595_5b73bbe9.pdf
905596,Gugatan Kasus ID 505596,871,505596,2026-12-14,574,https://doc_storage.com/505596_c7a00392.pdf
905597,Bukti-Bukti Kasus ID 505597,839,505597,2026-10-13,885,https://doc_storage.com/505597_b709733d.pdf
905598,Gugatan Kasus ID 505598,392,505598,2024-11-26,425,https://doc_storage.com/505598_01b2030e.pdf
905599,Eksepsi Kasus ID 505599,884,505599,2026-07-30,315,https://doc_storage.com/505599_ae32974c.pdf
905600,Bukti-Bukti Kasus ID 505600,245,505600,2025-08-02,574,https://doc_storage.com/505600_84172f2c.pdf
905601,Jawaban Gugatan Kasus ID 505601,132,505601,2024-08-25,136,https://doc_storage.com/505601_13d52c78.pdf
905602,Eksepsi Kasus ID 505602,922,505602,2026-12-13,33,https://doc_storage.com/505602_356eb72e.pdf
905603,Memori Banding Kasus ID 505603,359,505603,2026-03-01,666,https://doc_storage.com/505603_bdb83ccd.pdf
905604,Jawaban Gugatan Kasus ID 505604,640,505604,2026-05-20,438,https://doc_storage.com/505604_dfb7decd.pdf
905605,Memori Banding Kasus ID 505605,808,505605,2024-12-11,468,https://doc_storage.com/505605_5ef4259b.pdf
905606,Bukti-Bukti Kasus ID 505606,724,505606,2026-01-08,968,https://doc_storage.com/505606_f06b8bda.pdf
905607,Memori Banding Kasus ID 505607,17,505607,2025-03-27,735,https://doc_storage.com/505607_3f6b49da.pdf
905608,Jawaban Gugatan Kasus ID 505608,358,505608,2026-09-15,489,https://doc_storage.com/505608_bec0a27e.pdf
905609,Putusan Pengadilan Kasus ID 505609,549,505609,2026-12-29,96,https://doc_storage.com/505609_97bfdf31.pdf
905610,Putusan Pengadilan Kasus ID 505610,113,505610,2026-09-06,104,https://doc_storage.com/505610_85ece534.pdf
905611,Gugatan Kasus ID 505611,327,505611,2025-01-08,426,https://doc_storage.com/505611_64582d99.pdf
905612,Resume Kasus Kasus ID 505612,713,505612,2026-12-13,347,https://doc_storage.com/505612_6a39e2f3.pdf
905613,Jawaban Gugatan Kasus ID 505613,966,505613,2026-10-09,484,https://doc_storage.com/505613_848796f5.pdf
905614,Resume Kasus Kasus ID 505614,482,505614,2025-06-26,156,https://doc_storage.com/505614_53f7b5c2.pdf
905615,Memori Banding Kasus ID 505615,671,505615,2026-09-05,481,https://doc_storage.com/505615_8790ba4a.pdf
905616,Eksepsi Kasus ID 505616,42,505616,2026-07-28,415,https://doc_storage.com/505616_94829ec3.pdf
905617,Jawaban Gugatan Kasus ID 505617,507,505617,2024-05-09,309,https://doc_storage.com/505617_ff9f7440.pdf
905618,Bukti-Bukti Kasus ID 505618,869,505618,2025-10-21,874,https://doc_storage.com/505618_6a720fc6.pdf
905619,Resume Kasus Kasus ID 505619,314,505619,2026-12-14,516,https://doc_storage.com/505619_e3949aa4.pdf
905620,Jawaban Gugatan Kasus ID 505620,296,505620,2026-03-21,426,https://doc_storage.com/505620_44153f83.pdf
905621,Memori Banding Kasus ID 505621,939,505621,2026-09-07,24,https://doc_storage.com/505621_33622879.pdf
905622,Bukti-Bukti Kasus ID 505622,557,505622,2026-04-30,398,https://doc_storage.com/505622_cc288802.pdf
905623,Jawaban Gugatan Kasus ID 505623,850,505623,2026-12-01,285,https://doc_storage.com/505623_45ab8fbb.pdf
905624,Bukti-Bukti Kasus ID 505624,612,505624,2025-06-15,404,https://doc_storage.com/505624_44fd7158.pdf
905625,Putusan Pengadilan Kasus ID 505625,801,505625,2025-09-29,207,https://doc_storage.com/505625_2c83b3ef.pdf
905626,Gugatan Kasus ID 505626,371,505626,2026-10-04,624,https://doc_storage.com/505626_e2ed9009.pdf
905627,Gugatan Kasus ID 505627,439,505627,2026-05-17,659,https://doc_storage.com/505627_ebcbec91.pdf
905628,Putusan Pengadilan Kasus ID 505628,448,505628,2026-10-20,451,https://doc_storage.com/505628_cb656468.pdf
905629,Surat Kuasa Kasus ID 505629,659,505629,2026-11-12,899,https://doc_storage.com/505629_8dd0a9cc.pdf
905630,Putusan Pengadilan Kasus ID 505630,214,505630,2026-11-15,707,https://doc_storage.com/505630_9b04c17f.pdf
905631,Putusan Pengadilan Kasus ID 505631,781,505631,2026-12-04,419,https://doc_storage.com/505631_e67b1070.pdf
905632,Surat Kuasa Kasus ID 505632,686,505632,2025-10-21,971,https://doc_storage.com/505632_22027028.pdf
905633,Surat Kuasa Kasus ID 505633,625,505633,2026-03-04,740,https://doc_storage.com/505633_251c1091.pdf
905634,Memori Banding Kasus ID 505634,450,505634,2024-12-29,917,https://doc_storage.com/505634_fb4dadcf.pdf
905635,Eksepsi Kasus ID 505635,921,505635,2026-12-29,533,https://doc_storage.com/505635_2de13cd4.pdf
905636,Eksepsi Kasus ID 505636,634,505636,2026-09-18,650,https://doc_storage.com/505636_5d63241e.pdf
905637,Surat Kuasa Kasus ID 505637,382,505637,2025-08-02,739,https://doc_storage.com/505637_114eb855.pdf
905638,Surat Kuasa Kasus ID 505638,704,505638,2026-03-03,193,https://doc_storage.com/505638_d2de2360.pdf
905639,Surat Kuasa Kasus ID 505639,352,505639,2026-04-11,434,https://doc_storage.com/505639_ada7b8f2.pdf
905640,Surat Kuasa Kasus ID 505640,90,505640,2025-10-17,62,https://doc_storage.com/505640_6d124590.pdf
905641,Bukti-Bukti Kasus ID 505641,917,505641,2025-06-12,666,https://doc_storage.com/505641_2edbe0c4.pdf
905642,Surat Kuasa Kasus ID 505642,782,505642,2026-02-17,808,https://doc_storage.com/505642_0145faa9.pdf
905643,Putusan Pengadilan Kasus ID 505643,328,505643,2026-04-25,220,https://doc_storage.com/505643_994ef2b6.pdf
905644,Gugatan Kasus ID 505644,616,505644,2025-10-02,33,https://doc_storage.com/505644_380f5480.pdf
905645,Bukti-Bukti Kasus ID 505645,116,505645,2026-09-05,737,https://doc_storage.com/505645_d32ad4c7.pdf
905646,Surat Kuasa Kasus ID 505646,686,505646,2025-05-17,767,https://doc_storage.com/505646_40293077.pdf
905647,Eksepsi Kasus ID 505647,113,505647,2025-10-15,86,https://doc_storage.com/505647_8525eb4a.pdf
905648,Gugatan Kasus ID 505648,171,505648,2026-05-16,780,https://doc_storage.com/505648_346ce4b0.pdf
905649,Gugatan Kasus ID 505649,908,505649,2026-11-21,618,https://doc_storage.com/505649_bf6c72b4.pdf
905650,Gugatan Kasus ID 505650,309,505650,2026-09-12,944,https://doc_storage.com/505650_34bc5168.pdf
905651,Resume Kasus Kasus ID 505651,66,505651,2025-01-18,243,https://doc_storage.com/505651_097e6bec.pdf
905652,Putusan Pengadilan Kasus ID 505652,406,505652,2026-11-10,589,https://doc_storage.com/505652_229bec1d.pdf
905653,Bukti-Bukti Kasus ID 505653,71,505653,2026-07-21,718,https://doc_storage.com/505653_4200cf22.pdf
905654,Jawaban Gugatan Kasus ID 505654,963,505654,2026-10-30,548,https://doc_storage.com/505654_1c55381d.pdf
905655,Bukti-Bukti Kasus ID 505655,430,505655,2025-03-03,346,https://doc_storage.com/505655_b2186b4e.pdf
905656,Memori Banding Kasus ID 505656,432,505656,2023-09-23,380,https://doc_storage.com/505656_921bceb3.pdf
905657,Eksepsi Kasus ID 505657,689,505657,2026-09-14,533,https://doc_storage.com/505657_34de66cb.pdf
905658,Surat Kuasa Kasus ID 505658,453,505658,2026-12-22,982,https://doc_storage.com/505658_3bc08f03.pdf
905659,Gugatan Kasus ID 505659,481,505659,2025-03-09,904,https://doc_storage.com/505659_eb2a1794.pdf
905660,Surat Kuasa Kasus ID 505660,697,505660,2026-05-13,783,https://doc_storage.com/505660_401bee42.pdf
905661,Jawaban Gugatan Kasus ID 505661,758,505661,2026-12-15,909,https://doc_storage.com/505661_1743c103.pdf
905662,Memori Banding Kasus ID 505662,882,505662,2026-05-26,270,https://doc_storage.com/505662_f501023b.pdf
905663,Bukti-Bukti Kasus ID 505663,328,505663,2023-09-21,995,https://doc_storage.com/505663_4dceab48.pdf
905664,Memori Banding Kasus ID 505664,780,505664,2024-09-11,384,https://doc_storage.com/505664_10d93b03.pdf
905665,Surat Kuasa Kasus ID 505665,423,505665,2024-09-10,215,https://doc_storage.com/505665_a69e8ef4.pdf
905666,Gugatan Kasus ID 505666,73,505666,2023-11-28,911,https://doc_storage.com/505666_eece5024.pdf
905667,Jawaban Gugatan Kasus ID 505667,722,505667,2026-03-03,785,https://doc_storage.com/505667_3ca5d771.pdf
905668,Putusan Pengadilan Kasus ID 505668,321,505668,2026-02-24,675,https://doc_storage.com/505668_d6b2eca4.pdf
905669,Surat Kuasa Kasus ID 505669,549,505669,2025-12-20,2,https://doc_storage.com/505669_7eb8166f.pdf
905670,Gugatan Kasus ID 505670,156,505670,2025-11-20,511,https://doc_storage.com/505670_9debedba.pdf
905671,Eksepsi Kasus ID 505671,218,505671,2024-12-20,356,https://doc_storage.com/505671_918a4031.pdf
905672,Putusan Pengadilan Kasus ID 505672,438,505672,2026-05-13,97,https://doc_storage.com/505672_4de39875.pdf
905673,Surat Kuasa Kasus ID 505673,974,505673,2025-12-09,705,https://doc_storage.com/505673_3894c84a.pdf
905674,Resume Kasus Kasus ID 505674,980,505674,2026-07-30,495,https://doc_storage.com/505674_bcbaab32.pdf
905675,Putusan Pengadilan Kasus ID 505675,25,505675,2026-12-25,815,https://doc_storage.com/505675_a1722ac5.pdf
905676,Bukti-Bukti Kasus ID 505676,623,505676,2026-09-19,108,https://doc_storage.com/505676_375bfffc.pdf
905677,Eksepsi Kasus ID 505677,334,505677,2024-10-28,195,https://doc_storage.com/505677_6334882c.pdf
